table	source	reason	form	lemma
combined	lbg_pairs.json	editorial_siglum	αλυσειδοοιμεν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοοιμην	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοοιμι	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοοιντο	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοοιο	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοοις	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοοισθε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοοισθην	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοοισθον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοοιτε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοοιτην	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοοιτο	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοοιτον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοομαι	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοομεθα	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοομεν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοομενη	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοομενον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοομενος	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοονται	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοοντων	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοου	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοουσα	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδου	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουμαι	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουμεθα	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουμεν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουμενη	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουμενον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουμενος	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουνται	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουντων	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουσα	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουσθαι	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουσθε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουσθον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουσθω	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουσθων	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουται	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουτε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουτον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουτω	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδουτων	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοω	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοωμαι	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοωμεθα	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοωμεν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοων	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδοωνται	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδω	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδωμαι	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδωμεθα	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδωμεν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδων	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδωνται	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδωσθε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδωσθον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδωται	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδωτε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσειδωτον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοει	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοειν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοεις	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοεσθαι	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοεσθε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοεσθον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοεσθω	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοεσθων	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοεται	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοετε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοετον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοετω	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοετων	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοη	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοης	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοησθε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοησθον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοηται	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοητε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοητον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοι	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιεν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιη	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιημεν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιην	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιης	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιησαν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιητε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιητην	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιητον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιμεθα	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιμεν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιμην	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιμι	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιντο	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιο	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοις	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοισθε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοισθην	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοισθον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιτε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιτην	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιτο	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοιτον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοοι	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοοιεν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοοιμεθα	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοοιμεν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοοιμην	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοοιμι	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοοιντο	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοοιο	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοοις	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοοισθε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοοισθην	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοοισθον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοοιτε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοοιτην	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοοιτο	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοοιτον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοομαι	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοομεθα	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοομεν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοομενη	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοομενον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοομενος	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοονται	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοοντων	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοου	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοουσα	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδου	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουμαι	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουμεθα	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουμεν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουμενη	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουμενον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουμενος	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουνται	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουντων	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουσα	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουσθαι	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουσθε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουσθον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουσθω	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουσθων	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουται	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουτε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουτον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουτω	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδουτων	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοω	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοωμαι	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοωμεθα	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοωμεν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοων	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδοωνται	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδω	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδωμαι	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδωμεθα	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδωμεν	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδωνται	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδωσθε	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδωσθον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδωται	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	αλυσιδωτον	ἁλυσ(ε)ιδόω
combined	lbg_pairs.json	editorial_siglum	εκπελευε	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευει	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευειν	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευεις	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευεσθαι	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευεσθε	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευεσθον	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευεσθω	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευεσθων	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευεται	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευετε	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευετον	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευετω	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευετων	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευη	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευης	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευησθε	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευησθον	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευηται	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευητε	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευητον	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευοι	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευοιεν	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευοιμεθα	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευοιμεν	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευοιμην	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευοιμι	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευοιντο	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευοιο	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευοις	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευοισθε	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευοισθην	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευοισθον	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευοιτε	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευοιτην	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευοιτο	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευοιτον	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευομαι	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευομεθα	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευομεν	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευομενη	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευομενον	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευομενος	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευον	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευονται	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευοντων	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευου	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευουσα	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευω	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευωμαι	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευωμεθα	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευωμεν	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευων	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελευωνται	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευε	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευει	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευειν	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευεις	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευεσθαι	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευεσθε	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευεσθον	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευεσθω	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευεσθων	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευεται	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευετε	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευετον	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευετω	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευετων	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευη	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευης	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευησθε	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευησθον	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευηται	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευητε	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευητον	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευοι	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευοιεν	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευοιμεθα	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευοιμεν	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευοιμην	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευοιμι	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευοιντο	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευοιο	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευοις	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευοισθε	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευοισθην	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευοισθον	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευοιτε	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευοιτην	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευοιτο	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευοιτον	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευομαι	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευομεθα	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευομεν	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευομενη	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευομενον	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευομενος	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευον	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευονται	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευοντων	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευου	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευουσα	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευω	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευωμαι	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευωμεθα	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευωμεν	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευων	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκπελλευωνται	ἐκπελ(λ)εὐω
combined	lbg_pairs.json	editorial_siglum	εκφυλοφορεε	ἐκφυλ(λ)οφορέω
combined	lbg_pairs.json	editorial_siglum	εκφυλοφορεει	ἐκφυλ(λ)οφορέω
combined	lbg_pairs.json	editorial_siglum	εκφυλοφορεειν	ἐκφυλ(λ)οφορέω
combined	lbg_pairs.json	editorial_siglum	εκφυλοφορεεις	ἐκφυλ(λ)οφορέω
combined	lbg_pairs.json	editorial_siglum	εκφυλοφορεεσθαι	ἐκφυλ(λ)οφορέω
combined	lbg_pairs.json	editorial_siglum	εκφυλοφορεεσθε	ἐκφυλ(λ)οφορέω
combined	lbg_pairs.json	editorial_siglum	εκφυλοφορεεσθον	ἐκφυλ(λ)οφορέω
combined	lbg_pairs.json	editorial_siglum	εκφυλοφορεεσθω	ἐκφυλ(λ)οφορέω
combined	lbg_pairs.json	editorial_siglum	εκφυλοφορεεσθων	ἐκφυλ(λ)οφορέω
combined	lbg_pairs.json	editorial_siglum	εκφυλοφορεεται	ἐκφυλ(λ)οφορέω
combined	lbg_pairs.json	editorial_siglum	εκφυλοφορεετε	ἐκφυλ(λ)οφορέω
combined	lbg_pairs.json	editorial_siglum	εκφυλοφορεετον	ἐκφυλ(λ)οφορέω
combined	lbg_pairs.json	editorial_siglum	εκφυλοφορεετω	ἐκφυλ(λ)οφορέω
